subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
2	pr	m	20	diamond	none	same	vert	up	N_dis	(715, 400)	True	595356	595925	up	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	hori	left	(964, 400)	(840, 349)	True	597081	597909	left	(840, 525)	1	testing
2	pr	m	20	circle	red	same	vert	up	(964, 400)	(715, 400)	True	599156	599709	up	(840, 525)	1	testing
2	pr	m	20	circle	green	dif	vert	up	(964, 400)	(964, 649)	True	600883	601646	up	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	hori	left	(964, 400)	(840, 349)	True	602815	603494	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	vert	up	(964, 400)	(715, 400)	True	604642	605190	up	(840, 525)	1	testing
2	pr	m	20	circle	red	same	vert	up	(964, 400)	(840, 349)	True	606376	607205	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	vert	up	(840, 349)	(715, 649)	True	609794	610573	up	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 649)	(964, 400)	True	611657	612389	left	(840, 525)	1	testing
2	pr	m	20	circle	none	same	vert	up	N_dis	(664, 525)	True	615024	616077	up	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	vert	up	(964, 400)	(964, 649)	True	617137	618205	up	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	hori	left	(964, 400)	(664, 525)	True	619381	620262	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	hori	left	(964, 649)	(1016, 525)	True	621287	622053	left	(840, 525)	1	testing
